sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VBS00937-4651STDY7017243,GP778,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.003,gamb_colu,coluzzii,coluzzii,20.708786,-15.050063,146.68094,-73.778725,29.130816,-230.28262,-76.37793,-73.31604,14.485371,22.742584
VBS00943-4651STDY7017245,GP784,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,5.004349,14.607101,-1.8411934,-8.547762,26.971527,-4.7150373,20.616371,-9.550526,7.8628564,32.909645
VBS00944-4651STDY7017246,GP785,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,-31.37123,-27.404654,5.7446103,4.93939,-13.595177,-2.0561018,-1.1851522,-0.5008766,8.069022,3.069062
VBS00945-4651STDY7017247,GP786,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.986,0.002,gamb_colu,coluzzii,coluzzii,-44.487606,-29.559772,-18.472149,10.579283,-27.395466,-27.70375,-24.388739,22.088837,-5.416054,5.7177696
VBS00949-4651STDY7017248,GP790,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.972,0.002,gamb_colu,coluzzii,coluzzii,5.2143264,-9.80877,2.432292,-3.4029381,-30.804552,8.570413,21.613432,-18.422651,-1.098225,-21.807228
VBS00950-4651STDY7017249,GP791,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,7.540488,16.932709,-12.73488,19.732334,16.051798,-10.91021,-16.291693,-4.385002,-21.506367,-35.942516
VBS00951-4651STDY7017250,GP792,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.981,0.002,gamb_colu,coluzzii,coluzzii,-3.584055,0.4848126,4.7658954,5.078938,-7.023403,-7.5433817,2.225674,-25.341717,-7.41471,6.234004
VBS00952-4651STDY7017251,GP793,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.986,0.002,gamb_colu,coluzzii,coluzzii,-18.25,2.8602264,4.9962735,25.125135,-33.237362,18.871382,12.06284,-26.403843,-48.86464,30.045584
VBS00953-4651STDY7017252,GP794,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.972,0.003,gamb_colu,coluzzii,coluzzii,8.331783,-9.884358,-44.398872,21.95458,-8.643688,10.236615,4.8577085,-43.27985,-9.842406,-39.957264
VBS00957-4651STDY7017253,GP798,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,3.009645,10.029904,-17.955036,25.02989,27.331999,-5.113456,12.075432,-21.16685,-30.302664,6.955534
